sample_id,router_name,budget,domain,ocr_text,final_text,gt,backfill_status,backfill_reason,edit_distance_final
MedP0231_L033,GCR,0.1,medicine,吸气时干腔V不萎陷、右室壁厚>5mm,吸气时干腔V不萎陷、右室壁厚>5mm,吸气时下腔V不萎陷、右室壁厚>5mm,not_upgraded,not_upgraded,1
MedP0231_L039,GCR,0.1,medicine,间接征象：楔形高P影盘状肺不张,间接征象：楔形高P影盘状肺不张,间接征象：楔形高ρ影、盘状肺不张,not_upgraded,not_upgraded,2
MedP0231_L040,GCR,0.1,medicine,一般处理与呼吸盾环支持治疗,一般处理与呼吸盾环支持治疗,一般处理与呼吸循环支持治疗,not_upgraded,not_upgraded,1
MedP0231_L042,GCR,0.1,medicine,抗凝治疗(基本，疗程至少3个月)：肝素、华法林、直接口服抗凝药，禁：活动性出血、凝血障碍…,抗凝治疗(基本，疗程至少3个月)：肝素、华法林、直接口服抗凝药，禁：活动性出血、凝血障碍…,→抗凝治疗(基本，疗程至少3个月):肝素、华法林、直接口服抗凝药，禁忌:活动性出血、凝血障碍...,not_upgraded,not_upgraded,7
MedP0231_L044,GCR,0.1,medicine,溶检治疗(高危.时间窗14天内)：尿激酶.链激酶，绝对禁忌证：活动性内出血和近期自发性颅内出血.,溶检治疗(高危.时间窗14天内)：尿激酶.链激酶，绝对禁忌证：活动性内出血和近期自发性颅内出血.,溶栓治疗(高危，时间窗14天内)：尿激酶、链激酶，绝对禁忌证：活动性内出血和近期自发性颅内出血,not_upgraded,not_upgraded,4
MedP0232_L003,GCR,0.1,medicine,增多，形成水肿右心衰竭时引起组织水肿.左心衰竭时因肺静脉血压升高,增多，形成水肿右心衰竭时引起组织水肿.左心衰竭时因肺静脉血压升高,"增多,形成水肿右心衰竭时.引起组织水肿.左心衰竭时因肺静脉血压升高",not_upgraded,not_upgraded,2
MedP0232_L004,GCR,0.1,medicine,而引起肺水肿,而引起肺水肿,而引起肺水肿，,not_upgraded,not_upgraded,1
MedP0232_L005,GCR,0.1,medicine,2)血浆胶体渗适压：肾脏疾病.肝脏疾病时.使强白质合成减少.营养不,2)血浆胶体渗适压：肾脏疾病.肝脏疾病时.使强白质合成减少.营养不,(2)血浆胶体渗透压：肾脏疾病，肝脏疾病时，使蛋白质合成减少，营养不,not_upgraded,not_upgraded,6
MedP0232_L006,GCR,0.1,medicine,良蛋白质摄入严重不足，这些因素都以使血蛋白含量成少.血浆胶体参,良蛋白质摄入严重不足，这些因素都以使血蛋白含量成少.血浆胶体参,良蛋白质摄入严重不足，这些因素都可以使血浆蛋白含量减少.血浆胶体渗,not_upgraded,not_upgraded,4
MedP0232_L007,GCR,0.1,medicine,透压下降，导致有效滤过压增大而引起水肿.,透压下降，导致有效滤过压增大而引起水肿.,透压下降，导致有效滤过压增大而引起水肿。,not_upgraded,not_upgraded,1
MedP0232_L008,GCR,0.1,medicine,3)毛细血管透通性：当过敏.烧伤时，毛细~增大.部分血浆蛋白渗出毛,3)毛细血管透通性：当过敏.烧伤时，毛细~增大.部分血浆蛋白渗出毛,"(3)毛细血管通透性：当过敏.烧伤时,毛细～增大.部分血浆蛋白渗出毛",not_upgraded,not_upgraded,5
MedP0232_L009,GCR,0.1,medicine,细血管，使病变部位组织液胶体渗透压升高有效滤过压增大而发生,细血管，使病变部位组织液胶体渗透压升高有效滤过压增大而发生,细血管，使病变部位组织液胶体渗透压升高，有效滤过压增大而发生,not_upgraded,not_upgraded,1
MedP0232_L011,GCR,0.1,medicine,(4)淋巴液回流：毛细血管滤出的液体约10以是通过淋巴液而四流,(4)淋巴液回流：毛细血管滤出的液体约10以是通过淋巴液而四流,(4)淋巴液回流:毛细血管滤出的液体约10%是通过淋巴液而回流,not_upgraded,not_upgraded,3
MedP0232_L012,GCR,0.1,medicine,的.局部慢性淋巴管炎武丝虫病患者.一旦发生淋巴管阻塞、组织液回,的.局部慢性淋巴管炎武丝虫病患者.一旦发生淋巴管阻塞、组织液回,的，局部慢性淋巴管炎或丝虫病患者.一旦发生淋巴管阻塞，组织液回,not_upgraded,not_upgraded,3
MedP0232_L013,GCR,0.1,medicine,流障不碍，出现局部水肿,流障不碍，出现局部水肿,流障碍，出现局部水肿,not_upgraded,not_upgraded,1
MedP0232_L014,GCR,0.1,medicine,有效滤过压=(毛细血管血压+组织液胶体渗透压)-(血浆胶体,有效滤过压=(毛细血管血压+组织液胶体渗透压)-(血浆胶体,有效滤过压:（毛细血管血压+组织液胶体渗透压）-（血浆胶体,not_upgraded,not_upgraded,4
MedP0232_L015,GCR,0.1,medicine,渗透压+组织液解水压）,渗透压+组织液解水压）,渗透压+组织液静水压),not_upgraded,not_upgraded,2
MedP0233_L003,GCR,0.1,medicine,5.心力衰竭最常见病因：冠心病,5.心力衰竭最常见病因：冠心病,5、心力衰竭最常见病因：冠心病,not_upgraded,not_upgraded,1
MedP0233_L004,GCR,0.1,medicine,最常见诱因：口呼吸道感染,最常见诱因：口呼吸道感染,最常见诱因：呼吸道感染,not_upgraded,not_upgraded,1
MedP0233_L005,GCR,0.1,medicine,6.左心衰最早临床表现：劳力性呼吸困难,6.左心衰最早临床表现：劳力性呼吸困难,6、左心衰最早临床表现：劳力性呼吸困难,not_upgraded,not_upgraded,1
MedP0233_L008,GCR,0.1,medicine,7.右心衰特征性体征：肝颈静脉回流征阳性,7.右心衰特征性体征：肝颈静脉回流征阳性,7、右心衰特征性体征：肝颈静脉回流征阳性,not_upgraded,not_upgraded,1
MedP0233_L010,GCR,0.1,medicine,9.消化性溃疡主要致病菌：HP,9.消化性溃疡主要致病菌：HP,9、消化性溃疡主要致病菌:HP,not_upgraded,not_upgraded,2
MedP0233_L011,GCR,0.1,medicine,10.胃溃疡疼痛节律：进食—疼痛—缓解,10.胃溃疡疼痛节律：进食—疼痛—缓解,10.胃溃疡疼痛节律:进食—疼痛—缓解,not_upgraded,not_upgraded,1
MedP0233_L012,GCR,0.1,medicine,1、十二指肠溃疡疼痛节律：疼痛—进食—缓解,1、十二指肠溃疡疼痛节律：疼痛—进食—缓解,11.十二指肠溃疡疼痛节律：疼痛—进食—缓解,not_upgraded,not_upgraded,2
MedP0233_L014,GCR,0.1,medicine,首发症状：脾大;最突出体征：腹水,首发症状：脾大;最突出体征：腹水,首发症状：脾大；最突出体征：腹水,not_upgraded,not_upgraded,1
MedP0233_L017,GCR,0.1,medicine,3上消化道大出血最常见病因：消化性溃,3上消化道大出血最常见病因：消化性溃,13、上消化道大出血最常见病因：消化性溃疡,not_upgraded,not_upgraded,3
MedP0233_L018,GCR,0.1,medicine,14.慢性肾小球肾炎临床表现：蛋白尿十血尿十血压+水肿,14.慢性肾小球肾炎临床表现：蛋白尿十血尿十血压+水肿,14.慢性肾小球肾炎临床表现:蛋白尿＋血尿＋高血压＋水肿,not_upgraded,not_upgraded,5
MedP0233_L019,GCR,0.1,medicine,15、一氧化碳中毒临床表现：口唇樱桃红色,15、一氧化碳中毒临床表现：口唇樱桃红色,15、一氧化碳中毒临床表现:口唇樱桃红色,not_upgraded,not_upgraded,1
MedP0233_L020,GCR,0.1,medicine,16.肾病综合征临床表现：大量蛋白尿+低蛋白血症+高脂血症+水肿,16.肾病综合征临床表现：大量蛋白尿+低蛋白血症+高脂血症+水肿,16、肾病综合征临床表现：大量蛋白尿+低蛋白血症+高脂血症+水肿,not_upgraded,not_upgraded,1
MedP0233_L021,GCR,0.1,medicine,1、肺结核病因：结核分枝杆菌感染,1、肺结核病因：结核分枝杆菌感染,17、肺结核病因：结核分枝杆菌感染,not_upgraded,not_upgraded,1
MedP0233_L022,GCR,0.1,medicine,早期诊断首选：×线,早期诊断首选：×线,早期诊断首选：X线,not_upgraded,not_upgraded,1
MedP0233_L023,GCR,0.1,medicine,确诊特异方法：疫结核菌,确诊特异方法：疫结核菌,确诊特异方法：痰结核菌,not_upgraded,not_upgraded,1
MedP0233_L025,GCR,0.1,medicine,18.肾孟肾炎尿常规：百细胞或脓细胞管型,18.肾孟肾炎尿常规：百细胞或脓细胞管型,"18,肾盂肾炎尿常规：白细胞或脓细胞管型",not_upgraded,not_upgraded,3
MedP0233_L027,GCR,0.1,medicine,19.缺铁性贫血骨髓缘：核老浆动”现象,19.缺铁性贫血骨髓缘：核老浆动”现象,19.缺铁性贫血骨髓象：“核老浆幼”现象,not_upgraded,not_upgraded,3
MedP0234_L024,GCR,0.1,medicine,混物结组织师,混物结组织师,混合性结缔组织病,rejected,rejected_global_ed_exceeded,4
MedP0234_L027,GCR,0.1,medicine,(二)抗磷脂抗体,(二)抗磷脂抗体,(二)抗磷脂抗体，,not_upgraded,not_upgraded,1
MedP0234_L029,GCR,0.1,medicine,狼疮抗凝物。(相毒）,狼疮抗凝物。(相毒）,狼疮抗凝物.(梅毒),rejected,rejected_global_ed_exceeded,3
MedP0234_L030,GCR,0.1,medicine,抗心磷脂抗体,抗心磷脂抗体,抗心磷脂抗体、,not_upgraded,not_upgraded,1
MedP0234_L032,GCR,0.1,medicine,记：向管血格形,记：向管血格形,记：血管血栓形成,not_upgraded,not_upgraded,3
MedP0234_L037,GCR,0.1,medicine,(所有血爆都),(所有煤层都可),(所有血糖都可),accepted,accepted,2
MedP0234_L044,GCR,0.1,medicine,糖皮质激率、+免疫抑制剂,糖皮质激素、+免疫抑制剂,糖皮质激素＋免疫抑制剂,accepted,accepted,2
MedP0234_L046,GCR,0.1,medicine,可有危重型SLE危家,可有危重型SLE危家,可有危重型SLE危象,not_upgraded,not_upgraded,1
MedP0234_L052,GCR,0.1,medicine,(不蚀性关节员),(不蚀性关节员),(不侵蚀性关节炎),accepted,accepted,2
MedP0235_L009,GCR,0.1,medicine,1.蛋白质的基本结构：氨基,1.蛋白质的基本结构：氨基,1.蛋白质的基本结构：氨基酸,not_upgraded,not_upgraded,1
MedP0235_L010,GCR,0.1,medicine,参与蛋白质合成的氨基一般有2D种属于L-α-氨基酸（除甘氨酸),参与蛋白质合成的氨基酸一般有20种属于L-α-氨基酸（除甘氨酸),参与蛋白质合成的氨基酸一般有20种属于L-α-氨基酸(除甘氨酸),accepted,accepted,1
MedP0235_L015,GCR,0.1,medicine,5类：①非极性脂防族氨基酸②极性中性氨基②芳香族AA④酸性A⑤成性,5类：①非极性脂防族氨基酸②极性中性氨基②芳香族AA④酸性A⑤成性,5类：①非极性脂肪族氨基酸②极性中性氨基酸③芳香族AA④酸性AA⑤碱性,rejected,rejected_global_ed_exceeded,5
MedP0235_L016,GCR,0.1,medicine,(1)非极性脂肪族AA：一两假饼于干腹泻气、亮、甲硫、丙、甘、脯、,(1)非极性脂肪族AA：一两假饼于干腹泻气、亮、甲硫、丙、甘、脯、,(1)非极性脂肪族AA：一两假饼干腹泻异亮、亮、甲硫、丙、甘、脯、缬,rejected,rejected_global_ed_exceeded,4
MedP0235_L017,GCR,0.1,medicine,(2)极性中性AA：孤单半天死苏谷氨酰胺、半、天冬航胺、丝、苏,(2)极性中性AA：孤单半天死苏谷氨酰胺、半、天冬航胺、丝、苏,(2)极性中性AA:孤单半天死苏谷氨酰胺、半胱、天冬酰胺、丝、苏,not_upgraded,not_upgraded,3
MedP0235_L018,GCR,0.1,medicine,(3)含芳香环：芳香老本色、酪苯丙、色,(3)含芳香环：芳香老本色、酪苯丙、色,(3)含芳香环：芳香老本色酪苯丙、色,not_upgraded,not_upgraded,1
MedP0235_L019,GCR,0.1,medicine,(4)酸性：酸性天冬浴,(4)酸性：酸性天冬浴,(4)酸性：酸性天冬谷,not_upgraded,not_upgraded,1
MedP0235_L020,GCR,0.1,medicine,(酸性结合OH-带负电)两个-COOH,(酸性结合OH-带负电)两个-COOH,(酸性结合OH⁻带负电)两个-COOH,not_upgraded,not_upgraded,1
MedP0235_L021,GCR,0.1,medicine,15)碱性：碱性赖精组,15)碱性：碱性赖精组,(5)碱性:碱性赖精组,not_upgraded,not_upgraded,2
MedP0235_L022,GCR,0.1,medicine,(碱性结合H+带),(碱性结合H+带),(碱性结合H⁺带正电),not_upgraded,not_upgraded,3
MedP0235_L023,GCR,0.1,medicine,其它分类：支链AA：异亮(都是需氨基),其它分类：支链AA：异亮(都是需氨基),其它分类：支链AA：缬、异亮（都是必需氨基酸）,not_upgraded,not_upgraded,6
MedP0235_L026,GCR,0.1,medicine,含S：胱(二硫键)粗(硫基)蛋(甲硫基,含S：胱(二硫键)粗(硫基)蛋(甲硫基,含S:胱(二硫键)半胱(巯基)蛋(甲硫基),rejected,rejected_global_ed_exceeded,5
MedP0235_L027,GCR,0.1,medicine,含酰氨基团：天冬谷酸性AA),含酰氨基团：天冬谷酸性AA),含酰氨基团：天冬谷(酸性AA),not_upgraded,not_upgraded,1
MedP0235_L028,GCR,0.1,medicine,两个-NH2：氨酸,两个-NH2：氨酸,两个-NH₂:赖氨酸,not_upgraded,not_upgraded,3
MedP0235_L029,GCR,0.1,medicine,合成蛋白质后前体转化：轻脯、轻赖,合成蛋白质后前体转化：轻脯、轻赖,合成蛋白质后前体转化：羟脯、羟赖,not_upgraded,not_upgraded,2
MedP0236_L002,GCR,0.1,medicine,肺通气：肺泡S外界环境之间的气体交换,肺通气：肺泡S外界环境之间的气体交换,肺通气：肺泡与外界环境之间的气体交换,not_upgraded,not_upgraded,1
MedP0236_L009,GCR,0.1,medicine,气体运输：O{2}和CO{2}在血液中的运输(衔接内.外呼吸),气体运输：O{2}和CO{2}在血液中的运输(衔接内.外呼吸),气体运输：O₂和CO₂在血液中的运输(衔接内、外呼吸),not_upgraded,not_upgraded,7
MedP0236_L019,GCR,0.1,medicine,吸气时：先降后升，吸气未与大气压相等,吸气时：先降后升，吸气未与大气压相等,吸气时：先降后升，吸气末与大气压相等,not_upgraded,not_upgraded,1
MedP0236_L021,GCR,0.1,medicine,呼气时：先升后降，呼气大气压相等,呼气时：先升后降，呼气大气压相等,"呼气时:先升后降,呼气末与大气压相等",not_upgraded,not_upgraded,4
MedP0236_L023,GCR,0.1,medicine,原动力：呼吸运动—呼吸肌的收缩和舒张所引起胸廊的节律性收缩和舒张。,原动力：呼吸运动—呼吸肌的收缩和舒张所引起胸廊的节律性收缩和舒张。,原动力：呼吸运动——呼吸肌的收缩和舒张所引起胸廓的节律性收缩和舒张。,not_upgraded,not_upgraded,2
MedP0236_L024,GCR,0.1,medicine,动一呼吸肌参与,动一呼吸肌参与,主动-呼吸肌参与,not_upgraded,not_upgraded,2
MedP0236_L025,GCR,0.1,medicine,用加乎吸：吸气、呼气均为主动,用加乎吸：吸气、呼气均为主动,用力呼吸：吸气、呼气均为主动,not_upgraded,not_upgraded,2
MedP0236_L026,GCR,0.1,medicine,被动一肺的弹性回缩,被动一肺的弹性回缩,被动—肺的弹性回缩,not_upgraded,not_upgraded,1
MedP0236_L028,GCR,0.1,medicine,胸膜腔内压(胸内压)：胸膜腔内压二一肺回缩压,胸膜腔内压(胸内压)：胸膜腔内压二一肺回缩压,胸膜腔内压(胸内压)：胸膜腔内压=一肺回缩压,not_upgraded,not_upgraded,1
MedP0236_L030,GCR,0.1,medicine,胸膜腔：肺表面脏胸膜与胸廓内面壁胸膜之间的密闭的、潜在的，无气体、仅含少量浆,胸膜腔：肺表面脏胸膜与胸廓内面壁胸膜之间的密闭的、潜在的，无气体、仅含少量浆,胸膜腔:肺表面脏胸膜与胸廓内面壁胸膜之间的密闭的、潜在的、无气体、仅含少量浆,not_upgraded,not_upgraded,2
MedP0236_L036,GCR,0.1,medicine,使胸腔内腔静脉及胸导管扩张，利于静脉,使胸腔内腔静脉及胸导管扩张，利于静脉,"使胸腔内静脉及胸导管扩张,利于静脉",not_upgraded,not_upgraded,2
MedP0236_L038,GCR,0.1,medicine,定义：肺在被扩张时生的弹性回缩力,定义：肺在被扩张时生的弹性回缩力,—定义:肺在被扩张时产生的弹性回缩力,not_upgraded,not_upgraded,3
MedP0236_L039,GCR,0.1,medicine,顺应性↓，变形能力↓,顺应性↓，变形能力↓,"顺应性↓,变形能力↓·",not_upgraded,not_upgraded,2
MedP0236_L041,GCR,0.1,medicine,→劲指向肺泡中心,→劲指向肺泡中心,→合力指向肺泡中心,not_upgraded,not_upgraded,2
MedP0236_L043,GCR,0.1,medicine,弹性阻力个，顺应性↓.,弹性阻力个，顺应性↓.,弹性阻力↑，顺应性↓.,not_upgraded,not_upgraded,1
MedP0236_L044,GCR,0.1,medicine,包括：肺泡表面张力(2/3)：肺的弹性成分(),包括：肺泡表面张力(2/3)：肺的弹性成分(),包括：肺泡表面张力(2/3)、肺的弹性成分(1/3),not_upgraded,not_upgraded,4
MedP0236_L045,GCR,0.1,medicine,弹性阻力与顺应性成反比#肺泡表面活性物质—降低肺泡表面力(可降低肺的弹性阻力),弹性阻力与顺应性成反比#肺泡表面活性物质—降低肺泡表面力(可降低肺的弹性阻力),弹性阻力与顺应性成反比#肺泡表面活性物质—降低肺泡表面张力（可降低肺的弹性阻力）,not_upgraded,not_upgraded,3
MedP0236_L047,GCR,0.1,medicine,来源：肺泡Ⅱ型上皮细胞,来源：肺泡Ⅱ型上皮细胞,-来源：肺泡Ⅱ型上皮细胞,not_upgraded,not_upgraded,1
MedP0236_L049,GCR,0.1,medicine,成分：脂蛋白混合物(二棕榈酰卵磷脂[DPPC]),成分：脂蛋白混合物(二棕榈酰卵磷脂[DPPC]),成分:脂蛋白混合物(二棕榈酰卵磷脂[DPPC]),not_upgraded,not_upgraded,1
MedP0236_L052,GCR,0.1,medicine,生理意义十②减少组织液生成，防止肺水肿,生理意义十②减少组织液生成，防止肺水肿,生理意义②减少组织液生成，防止肺水肿,not_upgraded,not_upgraded,1
MedP0236_L056,GCR,0.1,medicine,非弹性阻力：气道阻力、惯性阻力、组织粘滞能力,非弹性阻力：气道阻力、惯性阻力、组织粘滞能力,—非弹性阻力：气道阻力、惯性阻力、组织粘滞阻力,not_upgraded,not_upgraded,2
MedP0237_L006,GCR,0.1,medicine,上皮细胞管型：肾水管坡细胞，提示肾小管病变,上皮细胞管型：肾水管坡细胞，提示肾小管病变,上皮细胞管型：肾小管上皮细胞，提示肾小管病变,not_upgraded,not_upgraded,3
MedP0237_L007,GCR,0.1,medicine,颗粒管型：细胞碎裂而成颗粒颗粒与体积以上,颗粒管型：细胞碎裂而成颗粒颗粒与体积以上,颗粒管型：细胞碎裂而成颗粒颗粒占体积1/3以上,not_upgraded,not_upgraded,4
MedP0237_L010,GCR,0.1,medicine,出现此管型提示肾脏有长期而严重的病变,出现此管型提示肾脏有长期而严重的病变,出现此管型提示肾脏有长期而严重的病变。,not_upgraded,not_upgraded,1
MedP0237_L012,GCR,0.1,medicine,双叫肾衰竭管型,双叫肾衰竭管型,又叫肾衰竭管型,not_upgraded,not_upgraded,1
MedP0238_L004,GCR,0.1,medicine,脾主统血：统摄、控制血液在脉中正常运行：△气摄血.,脾主统血：统摄、控制血液在脉中正常运行：△气摄血.,脾主统血：统摄、控制血液在脉中正常运行．Δ气摄血.,not_upgraded,not_upgraded,2
MedP0238_L007,GCR,0.1,medicine,脾不统血：便血、尿血、崩漏、肌血等.,脾不统血：便血、尿血、崩漏、肌血等.,脾不统血：便血、尿血、崩漏、肌衄等.,not_upgraded,not_upgraded,1
MedP0238_L014,GCR,0.1,medicine,失常：内脏下重.,失常：内脏下重.,失常：内脏下垂.,not_upgraded,not_upgraded,1
MedP0238_L024,GCR,0.1,medicine,调节生殖功能 肝，蜘蛛痣,调节生殖功能 肝，蜘蛛痣,调节生殖功能肝掌.蜘蛛痣,not_upgraded,not_upgraded,3
MedP0238_L032,GCR,0.1,medicine,推动血液运行,推动血液运行,推动血液运行|,not_upgraded,not_upgraded,1
MedP0238_L034,GCR,0.1,medicine,生殖机能,生殖机能,生殖机能✓,not_upgraded,not_upgraded,1
MedP0238_L039,GCR,0.1,medicine,肾主水：肾的气化作用，肺、脾、肾中以肾为主导,肾主水：肾的气化作用，肺、脾、肾中以肾为主导,肾主水：肾的气化作用．肺、脾、肾中以肾为主导．,not_upgraded,not_upgraded,2
MedP0238_L041,GCR,0.1,medicine,咳喘之病在肺为实,咳喘之病在肺为实,咳喘之病{在肺为实,not_upgraded,not_upgraded,1
MedP0238_L043,GCR,0.1,medicine,△肾主封藏：保持呼吸深度；封藏生殖之精,△肾主封藏：保持呼吸深度；封藏生殖之精,△肾主封藏：保持呼吸深度；封藏生殖之精；,not_upgraded,not_upgraded,1
MedP0238_L044,GCR,0.1,medicine,固摄冲任，以司月经；,固摄冲任，以司月经；,"固摄冲任,以司月经;",not_upgraded,not_upgraded,2
MedP0238_L045,GCR,0.1,medicine,固护胎儿；,固护胎儿；,固护胎儿;,not_upgraded,not_upgraded,1
MedP0239_L003,GCR,0.1,medicine,变的物体。(当物体的形变很小时，我们可以把它近似看成刚体),变的物体。(当物体的形变很小时，我们可以把它近似看成刚体),变形的物体。(当物体的形变很小时，我们可以把它近似看成刚体。),not_upgraded,not_upgraded,2
MedP0239_L004,GCR,0.1,medicine,(一) 刚体的转动,(一) 刚体的转动,(一)刚体的转动,not_upgraded,not_upgraded,1
MedP0239_L005,GCR,0.1,medicine,刚体的平动：运动过程中任意两点连线始终与初始位置平行。,刚体的平动：运动过程中任意两点连线始终与初始位置平行。,刚体的平动:运动过程中任意两点连线始终与初始位置平行。,not_upgraded,not_upgraded,1
MedP0239_L006,GCR,0.1,medicine,刚体的转动：刚体内各个点在都绕)同一直线(转动轴)作圆周运动。,刚体的转动：刚体内各个点在都绕)同一直线(转动轴)作圆周运动。,刚体的转动：刚体内各个点都绕同一直线(转动轴)作圆周运动。,not_upgraded,not_upgraded,2
MedP0239_L008,GCR,0.1,medicine,角速度：描迷刚体转动快慢的物理量,角速度：描迷刚体转动快慢的物理量,角速度：描述刚体转动快慢的物理量,not_upgraded,not_upgraded,1
MedP0239_L013,GCR,0.1,medicine,角坐标，角位移为角坐标，△日为刚体在比内的角位移(ad),角坐标，角位移为角坐标，△日为刚体在比内的角位移(ad),角坐标，角位移θ为角坐标，Δθ为刚体在Δt内的角位移(rad),not_upgraded,not_upgraded,6
MedP0239_L020,GCR,0.1,medicine,(二)转动动能转动惯量(,(二)转动动能转动惯量(,(二)转动动能转动惯量,not_upgraded,not_upgraded,1
MedP0239_L023,GCR,0.1,medicine,转动惯量：取决于转轴位置,转动惯量：取决于转轴位置,转动惯量：取决于{转轴位置,not_upgraded,not_upgraded,1
MedP0239_L029,GCR,0.1,medicine,细样均细棒球体,细样均细棒球体,均匀细棒均匀细棒球体,accepted,accepted,4
MedP0240_L008,GCR,0.1,medicine,①酸产生个(乳酸、酶酮症）,①酸产生个(乳酸、酶酮症）,①酸产生↑(乳酸、酮症),not_upgraded,not_upgraded,3
MedP0240_L011,GCR,0.1,medicine,神经：中枢神经折制状态、嗜睡、烦躁不安,神经：中枢神经折制状态、嗜睡、烦躁不安,神经：中枢神经抑制状态、嗜睡.烦躁不安,not_upgraded,not_upgraded,2
MedP0240_L012,GCR,0.1,medicine,②肾脏功能障碍,②肾脏功能障碍,③肾脏功能障碍,not_upgraded,not_upgraded,1
MedP0240_L014,GCR,0.1,medicine,④酸摄入过多,④酸摄入过多,④酶摄入过多,not_upgraded,not_upgraded,1
MedP0240_L019,GCR,0.1,medicine,细胞外液HCO3增加OrH丢失PH开高,细胞外液HCO3增加OrH丢失PH开高,细胞外液HCO₃⁻增加orH⁺丢失PH升高,not_upgraded,not_upgraded,5
MedP0240_L021,GCR,0.1,medicine,①H+丢失过多(胃肾),①H+丢失过多(胃肾),①H⁺丢失过多(胃、肾),not_upgraded,not_upgraded,2
MedP0240_L025,GCR,0.1,medicine,纠正低钾血液,纠正低钾血液,纠正低钾血症,not_upgraded,not_upgraded,1
MedP0240_L026,GCR,0.1,medicine,脑代谢障碍→昏选,脑代谢障碍→昏选,脑代谢障碍→昏迷,not_upgraded,not_upgraded,1
MedP0240_L033,GCR,0.1,medicine,①胸闷、气候、呼吸困难、发甜,①胸闷、气候、呼吸困难、发甜,①胸闷、气促、呼吸困难、发绀,not_upgraded,not_upgraded,2
MedP0240_L036,GCR,0.1,medicine,② CO23汤者留→脑血管折张→颅内压个→碱性药物,② CO23汤者留→脑血管折张→颅内压个→碱性药物,②CO₂潴留→脑血管扩张→颅内压↑→碱性药物,not_upgraded,not_upgraded,7
MedP0240_L039,GCR,0.1,medicine,②呼酸→高针血症→心搏骤停,②呼酸→高针血症→心搏骤停,③呼酸→高钾血症→心搏骤停,not_upgraded,not_upgraded,2
MedP0240_L040,GCR,0.1,medicine,④胸部馆动受限,④胸部馆动受限,④胸廓活动受限,not_upgraded,not_upgraded,2
MedP0240_L041,GCR,0.1,medicine,③呼吸机(通气不失),③呼吸机(通气不失),⑤呼吸机(通气不足),not_upgraded,not_upgraded,2
MedP0240_L044,GCR,0.1,medicine,①中枢神经系统知病,①中枢神经系统知病,①中枢神经系统疾病,not_upgraded,not_upgraded,1
MedP0240_L045,GCR,0.1,medicine,1.治疗原发病→呼吸机数、镇静,1.治疗原发病→呼吸机数、镇静,1.治疗原发病→呼吸机参数、镇静,not_upgraded,not_upgraded,1
MedP0240_L047,GCR,0.1,medicine,②代谢旺盛(甲),②代谢旺盛(甲),②代谢旺盛(甲亢),not_upgraded,not_upgraded,1
MedP0240_L050,GCR,0.1,medicine,② 机械通气障碍,② 机械通气障碍,③机械通气障碍,not_upgraded,not_upgraded,2
MedP0240_L053,GCR,0.1,medicine,④低氧血液,④低氧血液,④低氧血症,not_upgraded,not_upgraded,1
MedP0241_L004,GCR,0.1,medicine,核固缩、核碎裂、核溶解,核固缩、核碎裂、核溶解,(核固缩、核碎裂、核溶解),not_upgraded,not_upgraded,2
MedP0241_L005,GCR,0.1,medicine,.凝固性坏死：P_22,.凝固性坏死：P_22,1.凝固性坏死：P22,not_upgraded,not_upgraded,2
MedP0241_L007,GCR,0.1,medicine,②镜下：细胞微细结构消失、组织结构仍可保存坏死区周围形成充,②镜下：细胞微细结构消失、组织结构仍可保存坏死区周围形成充,②镜下：细胞微细结构消失，组织结构仍可保存，坏死区周围形成充,not_upgraded,not_upgraded,2
MedP0241_L010,GCR,0.1,medicine,①肉眼：无原有结构、无颗粒立、溶解液化,①肉眼：无原有结构、无颗粒立、溶解液化,①肉眼：无原有结构、无颗粒、溶解液化,not_upgraded,not_upgraded,1
MedP0241_L012,GCR,0.1,medicine,3纤维素样坏死/纤维素样变性P_2,3纤维素样坏死/纤维素样变性P_2,3.纤维素样坏死/纤维素样变性P22,not_upgraded,not_upgraded,2
MedP0241_L013,GCR,0.1,medicine,①面：病变部位形成细丝状、颗粒状或条块状无结构物质与,①面：病变部位形成细丝状、颗粒状或条块状无结构物质与,"①:病变部位形成细丝状、颗粒状或小条块状无结构物质,与",not_upgraded,not_upgraded,4
MedP0241_L016,GCR,0.1,medicine,小球肾炎、急进型高血压、胃溃疡底部小血管高风亮节，喂狼吃肾,小球肾炎、急进型高血压、胃溃疡底部小血管高风亮节，喂狼吃肾,"小球肾炎、急进型高血压、胃溃疡底部小血管高风亮节,喂狼吃肾",not_upgraded,not_upgraded,1
MedP0241_L018,GCR,0.1,medicine,②镜下：无结构颗粒状红染物，不见坏死部位原有组织结构残影种核,②镜下：无结构颗粒状红染物，不见坏死部位原有组织结构残影种核,②镜下：无结构颗粒状红染物，不见坏死部位原有组织结构残影核,not_upgraded,not_upgraded,1
MedP0241_L020,GCR,0.1,medicine,③常见于梗死、肿瘤、结核样麻风、梅青,③常见于梗死、肿瘤、结核样麻风、梅青,☆③常见于梗死、肿瘤、结核样麻风、梅毒,not_upgraded,not_upgraded,2
MedP0242_L004,GCR,0.1,medicine,(一) 生理特性,(一) 生理特性,(一)生理特性,not_upgraded,not_upgraded,1
MedP0242_L005,GCR,0.1,medicine,:通畅(阳气温照鼓动之效),:通畅(阳气温照鼓动之效),：通畅（阳气温煦鼓动之效）,not_upgraded,not_upgraded,4
